Board	Ref.	Pos X	Pos Y	Pos Z	Rotation	Part Number	Place Before	Gluing	Skip	Main Mark	Sub Mark	Sub Mark1	Sub Mark2	Carry Mode	Stack Target	Memo	Tag	Assign
11	R302	94.615	78.681	0.000	90.00	1AA01T0590		Yes	No	Mark1	Mark2			Arc			No	S38_1
4	R302	112.745	48.421	0.000	90.00	1AA01T0590		Yes	No	Mark1	Mark2			Arc			No	S38_1
5	R302	112.745	63.551	0.000	90.00	1AA01T0590		Yes	No	Mark1	Mark2			Arc			No	S38_1
12	R302	112.745	78.681	0.000	90.00	1AA01T0590		Yes	No	Mark1	Mark2			Arc			No	S38_1
1	R501	64.777	48.758	0.000	90.00	1AA01T0533		Yes	No	Mark1	Mark2			Arc			No	S38_1
8	R501	64.777	63.888	0.000	90.00	1AA01T0533		Yes	No	Mark1	Mark2			Arc			No	S38_1
9	R501	64.777	79.018	0.000	90.00	1AA01T0533		Yes	No	Mark1	Mark2			Arc			No	S38_1
2	R501	82.907	48.758	0.000	90.00	1AA01T0533		Yes	No	Mark1	Mark2			Arc			No	S38_1
7	R501	82.907	63.888	0.000	90.00	1AA01T0533		Yes	No	Mark1	Mark2			Arc			No	S38_1
10	R501	82.907	79.018	0.000	90.00	1AA01T0533		Yes	No	Mark1	Mark2			Arc			No	S38_1
3	R501	101.037	48.758	0.000	90.00	1AA01T0533		Yes	No	Mark1	Mark2			Arc			No	S38_1
6	R501	101.037	63.888	0.000	90.00	1AA01T0533		Yes	No	Mark1	Mark2			Arc			No	S38_1
11	R501	101.037	79.018	0.000	90.00	1AA01T0533		Yes	No	Mark1	Mark2			Arc			No	S38_1
4	R501	119.167	48.758	0.000	90.00	1AA01T0533		Yes	No	Mark1	Mark2			Arc			No	S38_1
5	R501	119.167	63.888	0.000	90.00	1AA01T0533		Yes	No	Mark1	Mark2			Arc			No	S38_1
12	R501	119.167	79.018	0.000	90.00	1AA01T0533		Yes	No	Mark1	Mark2			Arc			No	S38_1
1	R502	65.081	47.884	0.000	180.00	1AA01T0533		Yes	No	Mark1	Mark2			Arc			No	S38_1
8	R502	65.081	63.014	0.000	180.00	1AA01T0533		Yes	No	Mark1	Mark2			Arc			No	S38_1
9	R502	65.081	78.144	0.000	180.00	1AA01T0533		Yes	No	Mark1	Mark2			Arc			No	S38_1
2	R502	83.211	47.884	0.000	180.00	1AA01T0533		Yes	No	Mark1	Mark2			Arc			No	S38_1
7	R502	83.211	63.014	0.000	180.00	1AA01T0533		Yes	No	Mark1	Mark2			Arc			No	S38_1
10	R502	83.211	78.144	0.000	180.00	1AA01T0533		Yes	No	Mark1	Mark2			Arc			No	S38_1
3	R502	101.341	47.884	0.000	180.00	1AA01T0533		Yes	No	Mark1	Mark2			Arc			No	S38_1
6	R502	101.341	63.014	0.000	180.00	1AA01T0533		Yes	No	Mark1	Mark2			Arc			No	S38_1
11	R502	101.341	78.144	0.000	180.00	1AA01T0533		Yes	No	Mark1	Mark2			Arc			No	S38_1
4	R502	119.471	47.884	0.000	180.00	1AA01T0533		Yes	No	Mark1	Mark2			Arc			No	S38_1
5	R502	119.471	63.014	0.000	180.00	1AA01T0533		Yes	No	Mark1	Mark2			Arc			No	S38_1
12	R502	119.471	78.144	0.000	180.00	1AA01T0533		Yes	No	Mark1	Mark2			Arc			No	S38_1
1	R503	64.210	48.206	0.000	90.00	1AA01T0543		Yes	No	Mark1	Mark2			Arc			No	S38_1
8	R503	64.210	63.336	0.000	90.00	1AA01T0543		Yes	No	Mark1	Mark2			Arc			No	S38_1
9	R503	64.210	78.466	0.000	90.00	1AA01T0543		Yes	No	Mark1	Mark2			Arc			No	S38_1
2	R503	82.340	48.206	0.000	90.00	1AA01T0543		Yes	No	Mark1	Mark2			Arc			No	S38_1
7	R503	82.340	63.336	0.000	90.00	1AA01T0543		Yes	No	Mark1	Mark2			Arc			No	S38_1
10	R503	82.340	78.466	0.000	90.00	1AA01T0543		Yes	No	Mark1	Mark2			Arc			No	S38_1
3	R503	100.470	48.206	0.000	90.00	1AA01T0543		Yes	No	Mark1	Mark2			Arc			No	S38_1
6	R503	100.470	63.336	0.000	90.00	1AA01T0543		Yes	No	Mark1	Mark2			Arc			No	S38_1
11	R503	100.470	78.466	0.000	90.00	1AA01T0543		Yes	No	Mark1	Mark2			Arc			No	S38_1
4	R503	118.600	48.206	0.000	90.00	1AA01T0543		Yes	No	Mark1	Mark2			Arc			No	S38_1
5	R503	118.600	63.336	0.000	90.00	1AA01T0543		Yes	No	Mark1	Mark2			Arc			No	S38_1
12	R503	118.600	78.466	0.000	90.00	1AA01T0543		Yes	No	Mark1	Mark2			Arc			No	S38_1
1	R504	62.042	45.285	0.000	90.00	1AA01T0501		Yes	No	Mark1	Mark2			Arc			No	S38_1
8	R504	62.042	60.415	0.000	90.00	1AA01T0501		Yes	No	Mark1	Mark2			Arc			No	S38_1
9	R504	62.042	75.545	0.000	90.00	1AA01T0501		Yes	No	Mark1	Mark2			Arc			No	S38_1
2	R504	80.172	45.285	0.000	90.00	1AA01T0501		Yes	No	Mark1	Mark2			Arc			No	S38_1
7	R504	80.172	60.415	0.000	90.00	1AA01T0501		Yes	No	Mark1	Mark2			Arc			No	S38_1
10	R504	80.172	75.545	0.000	90.00	1AA01T0501		Yes	No	Mark1	Mark2			Arc			No	S38_1
3	R504	98.302	45.285	0.000	90.00	1AA01T0501		Yes	No	Mark1	Mark2			Arc			No	S38_1
6	R504	98.302	60.415	0.000	90.00	1AA01T0501		Yes	No	Mark1	Mark2			Arc			No	S38_1
11	R504	98.302	75.545	0.000	90.00	1AA01T0501		Yes	No	Mark1	Mark2			Arc			No	S38_1
4	R504	116.432	45.285	0.000	90.00	1AA01T0501		Yes	No	Mark1	Mark2			Arc			No	S38_1
5	R504	116.432	60.415	0.000	90.00	1AA01T0501		Yes	No	Mark1	Mark2			Arc			No	S38_1
12	R504	116.432	75.545	0.000	90.00	1AA01T0501		Yes	No	Mark1	Mark2			Arc			No	S38_1
1	R505	62.042	46.435	0.000	90.00	1AA01T0501		Yes	No	Mark1	Mark2			Arc			No	S38_1
8	R505	62.042	61.565	0.000	90.00	1AA01T0501		Yes	No	Mark1	Mark2			Arc			No	S38_1
9	R505	62.042	76.695	0.000	90.00	1AA01T0501		Yes	No	Mark1	Mark2			Arc			No	S38_1
2	R505	80.172	46.435	0.000	90.00	1AA01T0501		Yes	No	Mark1	Mark2			Arc			No	S38_1
7	R505	80.172	61.565	0.000	90.00	1AA01T0501		Yes	No	Mark1	Mark2			Arc			No	S38_1
10	R505	80.172	76.695	0.000	90.00	1AA01T0501		Yes	No	Mark1	Mark2			Arc			No	S38_1
3	R505	98.302	46.435	0.000	90.00	1AA01T0501		Yes	No	Mark1	Mark2			Arc			No	S38_1
6	R505	98.302	61.565	0.000	90.00	1AA01T0501		Yes	No	Mark1	Mark2			Arc			No	S38_1
11	R505	98.302	76.695	0.000	90.00	1AA01T0501		Yes	No	Mark1	Mark2			Arc			No	S38_1
4	R505	116.432	46.435	0.000	90.00	1AA01T0501		Yes	No	Mark1	Mark2			Arc			No	S38_1
5	R505	116.432	61.565	0.000	90.00	1AA01T0501		Yes	No	Mark1	Mark2			Arc			No	S38_1
12	R505	116.432	76.695	0.000	90.00	1AA01T0501		Yes	No	Mark1	Mark2			Arc			No	S38_1
1	R601	65.299	50.600	0.000	90.00	1AA01T0543		Yes	No	Mark1	Mark2			Arc			No	S38_1
8	R601	65.299	65.730	0.000	90.00	1AA01T0543		Yes	No	Mark1	Mark2			Arc			No	S38_1
9	R601	65.299	80.860	0.000	90.00	1AA01T0543		Yes	No	Mark1	Mark2			Arc			No	S38_1
2	R601	83.429	50.600	0.000	90.00	1AA01T0543		Yes	No	Mark1	Mark2			Arc			No	S38_1
7	R601	83.429	65.730	0.000	90.00	1AA01T0543		Yes	No	Mark1	Mark2			Arc			No	S38_1
10	R601	83.429	80.860	0.000	90.00	1AA01T0543		Yes	No	Mark1	Mark2			Arc			No	S38_1
3	R601	101.559	50.600	0.000	90.00	1AA01T0543		Yes	No	Mark1	Mark2			Arc			No	S38_1
6	R601	101.559	65.730	0.000	90.00	1AA01T0543		Yes	No	Mark1	Mark2			Arc			No	S38_1
11	R601	101.559	80.860	0.000	90.00	1AA01T0543		Yes	No	Mark1	Mark2			Arc			No	S38_1
4	R601	119.689	50.600	0.000	90.00	1AA01T0543		Yes	No	Mark1	Mark2			Arc			No	S38_1
5	R601	119.689	65.730	0.000	90.00	1AA01T0543		Yes	No	Mark1	Mark2			Arc			No	S38_1
12	R601	119.689	80.860	0.000	90.00	1AA01T0543		Yes	No	Mark1	Mark2			Arc			No	S38_1
1	R602	65.677	47.326	0.000	0.00	1AA01T0501		Yes	No	Mark1	Mark2			Arc			No	S38_1
8	R602	65.677	62.456	0.000	0.00	1AA01T0501		Yes	No	Mark1	Mark2			Arc			No	S38_1
9	R602	65.677	77.586	0.000	0.00	1AA01T0501		Yes	No	Mark1	Mark2			Arc			No	S38_1
2	R602	83.807	47.326	0.000	0.00	1AA01T0501		Yes	No	Mark1	Mark2			Arc			No	S38_1
7	R602	83.807	62.456	0.000	0.00	1AA01T0501		Yes	No	Mark1	Mark2			Arc			No	S38_1
10	R602	83.807	77.586	0.000	0.00	1AA01T0501		Yes	No	Mark1	Mark2			Arc			No	S38_1
3	R602	101.937	47.326	0.000	0.00	1AA01T0501		Yes	No	Mark1	Mark2			Arc			No	S38_1
6	R602	101.937	62.456	0.000	0.00	1AA01T0501		Yes	No	Mark1	Mark2			Arc			No	S38_1
11	R602	101.937	77.586	0.000	0.00	1AA01T0501		Yes	No	Mark1	Mark2			Arc			No	S38_1
4	R602	120.067	47.326	0.000	0.00	1AA01T0501		Yes	No	Mark1	Mark2			Arc			No	S38_1
5	R602	120.067	62.456	0.000	0.00	1AA01T0501		Yes	No	Mark1	Mark2			Arc			No	S38_1
12	R602	120.067	77.586	0.000	0.00	1AA01T0501		Yes	No	Mark1	Mark2			Arc			No	S38_1
1	R603	66.529	45.363	0.000	90.00	1AA01T0526		Yes	No	Mark1	Mark2			Arc			No	S38_1
8	R603	66.529	60.493	0.000	90.00	1AA01T0526		Yes	No	Mark1	Mark2			Arc			No	S38_1
9	R603	66.529	75.623	0.000	90.00	1AA01T0526		Yes	No	Mark1	Mark2			Arc			No	S38_1
2	R603	84.659	45.363	0.000	90.00	1AA01T0526		Yes	No	Mark1	Mark2			Arc			No	S38_1
7	R603	84.659	60.493	0.000	90.00	1AA01T0526		Yes	No	Mark1	Mark2			Arc			No	S38_1
10	R603	84.659	75.623	0.000	90.00	1AA01T0526		Yes	No	Mark1	Mark2			Arc			No	S38_1
3	R603	102.789	45.363	0.000	90.00	1AA01T0526		Yes	No	Mark1	Mark2			Arc			No	S38_1
6	R603	102.789	60.493	0.000	90.00	1AA01T0526		Yes	No	Mark1	Mark2			Arc			No	S38_1
11	R603	102.789	75.623	0.000	90.00	1AA01T0526		Yes	No	Mark1	Mark2			Arc			No	S38_1
4	R603	120.919	45.363	0.000	90.00	1AA01T0526		Yes	No	Mark1	Mark2			Arc			No	S38_1
5	R603	120.919	60.493	0.000	90.00	1AA01T0526		Yes	No	Mark1	Mark2			Arc			No	S38_1
12	R603	120.919	75.623	0.000	90.00	1AA01T0526		Yes	No	Mark1	Mark2			Arc			No	S38_1
1	R604	61.381	40.262	0.000	0.00	1AA01T0501		Yes	No	Mark1	Mark2			Arc			No	S38_1
8	R604	61.381	55.392	0.000	0.00	1AA01T0501		Yes	No	Mark1	Mark2			Arc			No	S38_1
9	R604	61.381	70.522	0.000	0.00	1AA01T0501		Yes	No	Mark1	Mark2			Arc			No	S38_1
2	R604	79.511	40.262	0.000	0.00	1AA01T0501		Yes	No	Mark1	Mark2			Arc			No	S38_1
7	R604	79.511	55.392	0.000	0.00	1AA01T0501		Yes	No	Mark1	Mark2			Arc			No	S38_1
10	R604	79.511	70.522	0.000	0.00	1AA01T0501		Yes	No	Mark1	Mark2			Arc			No	S38_1
3	R604	97.641	40.262	0.000	0.00	1AA01T0501		Yes	No	Mark1	Mark2			Arc			No	S38_1
6	R604	97.641	55.392	0.000	0.00	1AA01T0501		Yes	No	Mark1	Mark2			Arc			No	S38_1
11	R604	97.641	70.522	0.000	0.00	1AA01T0501		Yes	No	Mark1	Mark2			Arc			No	S38_1
4	R604	115.771	40.262	0.000	0.00	1AA01T0501		Yes	No	Mark1	Mark2			Arc			No	S38_1
5	R604	115.771	55.392	0.000	0.00	1AA01T0501		Yes	No	Mark1	Mark2			Arc			No	S38_1
12	R604	115.771	70.522	0.000	0.00	1AA01T0501		Yes	No	Mark1	Mark2			Arc			No	S38_1
1	R606	60.991	41.433	0.000	0.00	1AA01T0501		Yes	No	Mark1	Mark2			Arc			No	S38_1
8	R606	60.991	56.563	0.000	0.00	1AA01T0501		Yes	No	Mark1	Mark2			Arc			No	S38_1
9	R606	60.991	71.693	0.000	0.00	1AA01T0501		Yes	No	Mark1	Mark2			Arc			No	S38_1
2	R606	79.121	41.433	0.000	0.00	1AA01T0501		Yes	No	Mark1	Mark2			Arc			No	S38_1
7	R606	79.121	56.563	0.000	0.00	1AA01T0501		Yes	No	Mark1	Mark2			Arc			No	S38_1
10	R606	79.121	71.693	0.000	0.00	1AA01T0501		Yes	No	Mark1	Mark2			Arc			No	S38_1
3	R606	97.251	41.433	0.000	0.00	1AA01T0501		Yes	No	Mark1	Mark2			Arc			No	S38_1
6	R606	97.251	56.563	0.000	0.00	1AA01T0501		Yes	No	Mark1	Mark2			Arc			No	S38_1
11	R606	97.251	71.693	0.000	0.00	1AA01T0501		Yes	No	Mark1	Mark2			Arc			No	S38_1
4	R606	115.381	41.433	0.000	0.00	1AA01T0501		Yes	No	Mark1	Mark2			Arc			No	S38_1
5	R606	115.381	56.563	0.000	0.00	1AA01T0501		Yes	No	Mark1	Mark2			Arc			No	S38_1
12	R606	115.381	71.693	0.000	0.00	1AA01T0501		Yes	No	Mark1	Mark2			Arc			No	S38_1
1	RKEY	66.219	52.068	0.000	0.00	1AA01T0696		Yes	No	Mark1	Mark2			Arc			No	S38_1
8	RKEY	66.219	67.198	0.000	0.00	1AA01T0696		Yes	No	Mark1	Mark2			Arc			No	S38_1
9	RKEY	66.219	82.328	0.000	0.00	1AA01T0696		Yes	No	Mark1	Mark2			Arc			No	S38_1
2	RKEY	84.349	52.068	0.000	0.00	1AA01T0696		Yes	No	Mark1	Mark2			Arc			No	S38_1
7	RKEY	84.349	67.198	0.000	0.00	1AA01T0696		Yes	No	Mark1	Mark2			Arc			No	S38_1
10	RKEY	84.349	82.328	0.000	0.00	1AA01T0696		Yes	No	Mark1	Mark2			Arc			No	S38_1
3	RKEY	102.479	52.068	0.000	0.00	1AA01T0696		Yes	No	Mark1	Mark2			Arc			No	S38_1
6	RKEY	102.479	67.198	0.000	0.00	1AA01T0696		Yes	No	Mark1	Mark2			Arc			No	S38_1
11	RKEY	102.479	82.328	0.000	0.00	1AA01T0696		Yes	No	Mark1	Mark2			Arc			No	S38_1
4	RKEY	120.609	52.068	0.000	0.00	1AA01T0696		Yes	No	Mark1	Mark2			Arc			No	S38_1
5	RKEY	120.609	67.198	0.000	0.00	1AA01T0696		Yes	No	Mark1	Mark2			Arc			No	S38_1
12	RKEY	120.609	82.328	0.000	0.00	1AA01T0696		Yes	No	Mark1	Mark2			Arc			No	S38_1
1	U201	56.989	45.760	0.000	180.00	1DD0400318ALS		Yes	No	Mark1	Mark2			Arc			No	S38_2
8	U201	56.989	60.890	0.000	180.00	1DD0400318ALS		Yes	No	Mark1	Mark2			Arc			No	S38_2
9	U201	56.989	76.020	0.000	180.00	1DD0400318ALS		Yes	No	Mark1	Mark2			Arc			No	S38_2
2	U201	75.119	45.760	0.000	180.00	1DD0400318ALS		Yes	No	Mark1	Mark2			Arc			No	S38_2
7	U201	75.119	60.890	0.000	180.00	1DD0400318ALS		Yes	No	Mark1	Mark2			Arc			No	S38_2
10	U201	75.119	76.020	0.000	180.00	1DD0400318ALS		Yes	No	Mark1	Mark2			Arc			No	S38_2
3	U201	93.249	45.760	0.000	180.00	1DD0400318ALS		Yes	No	Mark1	Mark2			Arc			No	S38_2
6	U201	93.249	60.890	0.000	180.00	1DD0400318ALS		Yes	No	Mark1	Mark2			Arc			No	S38_2
11	U201	93.249	76.020	0.000	180.00	1DD0400318ALS		Yes	No	Mark1	Mark2			Arc			No	S38_2
4	U201	111.379	45.760	0.000	180.00	1DD0400318ALS		Yes	No	Mark1	Mark2			Arc			No	S38_2
5	U201	111.379	60.890	0.000	180.00	1DD0400318ALS		Yes	No	Mark1	Mark2			Arc			No	S38_2
12	U201	111.379	76.020	0.000	180.00	1DD0400318ALS		Yes	No	Mark1	Mark2			Arc			No	S38_2
1	U401	52.900	50.586	0.000	90.00	1DD0300458WNB		Yes	No	Mark1	Mark2			Arc			No	S38_2
8	U401	52.900	65.716	0.000	90.00	1DD0300458WNB		Yes	No	Mark1	Mark2			Arc			No	S38_2
9	U401	52.900	80.846	0.000	90.00	1DD0300458WNB		Yes	No	Mark1	Mark2			Arc			No	S38_2
2	U401	71.030	50.586	0.000	90.00	1DD0300458WNB		Yes	No	Mark1	Mark2			Arc			No	S38_2
7	U401	71.030	65.716	0.000	90.00	1DD0300458WNB		Yes	No	Mark1	Mark2			Arc			No	S38_2
10	U401	71.030	80.846	0.000	90.00	1DD0300458WNB		Yes	No	Mark1	Mark2			Arc			No	S38_2
3	U401	89.160	50.586	0.000	90.00	1DD0300458WNB		Yes	No	Mark1	Mark2			Arc			No	S38_2
6	U401	89.160	65.716	0.000	90.00	1DD0300458WNB		Yes	No	Mark1	Mark2			Arc			No	S38_2
11	U401	89.160	80.846	0.000	90.00	1DD0300458WNB		Yes	No	Mark1	Mark2			Arc			No	S38_2
4	U401	107.290	50.586	0.000	90.00	1DD0300458WNB		Yes	No	Mark1	Mark2			Arc			No	S38_2
5	U401	107.290	65.716	0.000	90.00	1DD0300458WNB		Yes	No	Mark1	Mark2			Arc			No	S38_2
12	U401	107.290	80.846	0.000	90.00	1DD0300458WNB		Yes	No	Mark1	Mark2			Arc			No	S38_2
1	U601	64.592	45.383	0.000	0.00	1DD0500407QRV		Yes	No	Mark1	Mark2			Arc			No	S38_2
8	U601	64.592	60.513	0.000	0.00	1DD0500407QRV		Yes	No	Mark1	Mark2			Arc			No	S38_2
9	U601	64.592	75.643	0.000	0.00	1DD0500407QRV		Yes	No	Mark1	Mark2			Arc			No	S38_2
2	U601	82.722	45.383	0.000	0.00	1DD0500407QRV		Yes	No	Mark1	Mark2			Arc			No	S38_2
7	U601	82.722	60.513	0.000	0.00	1DD0500407QRV		Yes	No	Mark1	Mark2			Arc			No	S38_2
10	U601	82.722	75.643	0.000	0.00	1DD0500407QRV		Yes	No	Mark1	Mark2			Arc			No	S38_2
3	U601	100.852	45.383	0.000	0.00	1DD0500407QRV		Yes	No	Mark1	Mark2			Arc			No	S38_2
6	U601	100.852	60.513	0.000	0.00	1DD0500407QRV		Yes	No	Mark1	Mark2			Arc			No	S38_2
11	U601	100.852	75.643	0.000	0.00	1DD0500407QRV		Yes	No	Mark1	Mark2			Arc			No	S38_2
4	U601	118.982	45.383	0.000	0.00	1DD0500407QRV		Yes	No	Mark1	Mark2			Arc			No	S38_2
5	U601	118.982	60.513	0.000	0.00	1DD0500407QRV		Yes	No	Mark1	Mark2			Arc			No	S38_2
12	U601	118.982	75.643	0.000	0.00	1DD0500407QRV		Yes	No	Mark1	Mark2			Arc			No	S38_2
1	U602	65.614	49.125	0.000	90.00	1LL1200033TD		Yes	No	Mark1	Mark2			Arc			No	S38_2
8	U602	65.614	64.255	0.000	90.00	1LL1200033TD		Yes	No	Mark1	Mark2			Arc			No	S38_2
9	U602	65.614	79.385	0.000	90.00	1LL1200033TD		Yes	No	Mark1	Mark2			Arc			No	S38_2
2	U602	83.744	49.125	0.000	90.00	1LL1200033TD		Yes	No	Mark1	Mark2			Arc			No	S38_2
7	U602	83.744	64.255	0.000	90.00	1LL1200033TD		Yes	No	Mark1	Mark2			Arc			No	S38_2
10	U602	83.744	79.385	0.000	90.00	1LL1200033TD		Yes	No	Mark1	Mark2			Arc			No	S38_2
3	U602	101.874	49.125	0.000	90.00	1LL1200033TD		Yes	No	Mark1	Mark2			Arc			No	S38_2
6	U602	101.874	64.255	0.000	90.00	1LL1200033TD		Yes	No	Mark1	Mark2			Arc			No	S38_2
11	U602	101.874	79.385	0.000	90.00	1LL1200033TD		Yes	No	Mark1	Mark2			Arc			No	S38_2
4	U602	120.004	49.125	0.000	90.00	1LL1200033TD		Yes	No	Mark1	Mark2			Arc			No	S38_2
5	U602	120.004	64.255	0.000	90.00	1LL1200033TD		Yes	No	Mark1	Mark2			Arc			No	S38_2
12	U602	120.004	79.385	0.000	90.00	1LL1200033TD		Yes	No	Mark1	Mark2			Arc			No	S38_2
1	Y201	51.667	45.245	0.000	270.00	1MM0100275PSN		Yes	No	Mark1	Mark2			Arc			No	S38_2
8	Y201	51.667	60.375	0.000	270.00	1MM0100275PSN		Yes	No	Mark1	Mark2			Arc			No	S38_2
9	Y201	51.667	75.505	0.000	270.00	1MM0100275PSN		Yes	No	Mark1	Mark2			Arc			No	S38_2
2	Y201	69.797	45.245	0.000	270.00	1MM0100275PSN		Yes	No	Mark1	Mark2			Arc			No	S38_2
7	Y201	69.797	60.375	0.000	270.00	1MM0100275PSN		Yes	No	Mark1	Mark2			Arc			No	S38_2
10	Y201	69.797	75.505	0.000	270.00	1MM0100275PSN		Yes	No	Mark1	Mark2			Arc			No	S38_2
3	Y201	87.927	45.245	0.000	270.00	1MM0100275PSN		Yes	No	Mark1	Mark2			Arc			No	S38_2
6	Y201	87.927	60.375	0.000	270.00	1MM0100275PSN		Yes	No	Mark1	Mark2			Arc			No	S38_2
11	Y201	87.927	75.505	0.000	270.00	1MM0100275PSN		Yes	No	Mark1	Mark2			Arc			No	S38_2
4	Y201	106.057	45.245	0.000	270.00	1MM0100275PSN		Yes	No	Mark1	Mark2			Arc			No	S38_2
5	Y201	106.057	60.375	0.000	270.00	1MM0100275PSN		Yes	No	Mark1	Mark2			Arc			No	S38_2
12	Y201	106.057	75.505	0.000	270.00	1MM0100275PSN		Yes	No	Mark1	Mark2			Arc			No	S38_2
1	Y501	59.221	50.436	0.000	270.00	1MM0200123PSN		Yes	No	Mark1	Mark2			Arc			No	S38_2
8	Y501	59.221	65.566	0.000	270.00	1MM0200123PSN		Yes	No	Mark1	Mark2			Arc			No	S38_2
9	Y501	59.221	80.696	0.000	270.00	1MM0200123PSN		Yes	No	Mark1	Mark2			Arc			No	S38_2
2	Y501	77.351	50.436	0.000	270.00	1MM0200123PSN		Yes	No	Mark1	Mark2			Arc			No	S38_2
7	Y501	77.351	65.566	0.000	270.00	1MM0200123PSN		Yes	No	Mark1	Mark2			Arc			No	S38_2
10	Y501	77.351	80.696	0.000	270.00	1MM0200123PSN		Yes	No	Mark1	Mark2			Arc			No	S38_2
3	Y501	95.481	50.436	0.000	270.00	1MM0200123PSN		Yes	No	Mark1	Mark2			Arc			No	S38_2
6	Y501	95.481	65.566	0.000	270.00	1MM0200123PSN		Yes	No	Mark1	Mark2			Arc			No	S38_2
11	Y501	95.481	80.696	0.000	270.00	1MM0200123PSN		Yes	No	Mark1	Mark2			Arc			No	S38_2
4	Y501	113.611	50.436	0.000	270.00	1MM0200123PSN		Yes	No	Mark1	Mark2			Arc			No	S38_2
5	Y501	113.611	65.566	0.000	270.00	1MM0200123PSN		Yes	No	Mark1	Mark2			Arc			No	S38_2
12	Y501	113.611	80.696	0.000	270.00	1MM0200123PSN		Yes	No	Mark1	Mark2			Arc			No	S38_2
9	SH101	58.765	76.130	0.000	180.00	1GG3200424		Yes	No	Mark1	Mark2			Arc			No	S38_3
10	SH101	76.895	76.130	0.000	180.00	1GG3200424		Yes	No	Mark1	Mark2			Arc			No	S38_3
11	SH101	95.025	76.130	0.000	180.00	1GG3200424		Yes	No	Mark1	Mark2			Arc			No	S38_3
12	SH101	113.155	76.130	0.000	180.00	1GG3200424		Yes	No	Mark1	Mark2			Arc			No	S38_3
8	SH101	58.765	61.000	0.000	180.00	1GG3200424		Yes	No	Mark1	Mark2			Arc			No	S38_3
7	SH101	76.895	61.000	0.000	180.00	1GG3200424		Yes	No	Mark1	Mark2			Arc			No	S38_3
6	SH101	95.025	61.000	0.000	180.00	1GG3200424		Yes	No	Mark1	Mark2			Arc			No	S38_3
5	SH101	113.155	61.000	0.000	180.00	1GG3200424		Yes	No	Mark1	Mark2			Arc			No	S38_3
1	SH101	58.765	45.870	0.000	180.00	1GG3200424		Yes	No	Mark1	Mark2			Arc			No	S38_3
2	SH101	76.895	45.870	0.000	180.00	1GG3200424		Yes	No	Mark1	Mark2			Arc			No	S38_3
3	SH101	95.025	45.870	0.000	180.00	1GG3200424		Yes	No	Mark1	Mark2			Arc			No	S38_3
4	SH101	113.155	45.870	0.000	180.00	1GG3200424		Yes	No	Mark1	Mark2			Arc			No	S38_3
